500	8	3
20	1	5	22	1	18	24	9	21	23	7	8	24	19	10	21	22	16	21	9	5	20	22	14	11	7	8	8	6	17	13	16	20	4	14	12	8	7	2	15	14	3	13	11	21	4	1	11	7	1	4	23	8	5	24	0	3	20	20	1	12	23	8	0	4	18	23	19	20	18	14	7	16	7	7	21	16	6	21	6	2	23	5	7	8	1	20	1	10	0	17	21	1	21	23	24	17	1	10	3	20	4	2	23	24	16	15	4	23	21	20	23	24	10	17	0	22	21	11	7	11	8	1	1	13	12	5	16	18	22	6	12	11	15	2	3	22	2	17	12	7	2	16	3	22	0	14	3	18	9	17	2	18	24	6	10	12	21	19	0	0	16	24	1	24	9	18	4	3	23	24	5	7	24	20	5	11	24	23	1	13	6	0	17	6	16	21	24	10	3	23	23	21	9	9	7	12	17	21	5	
22	8	4	2	10	18	13	11	14	3	3	10	22	10	16	6	13	17	16	5	22	13	17	2	23	15	8	3	4	24	1	7	23	20	2	4	4	15	14	23	17	20	18	8	11	18	13	15	12	0	15	20	8	9	19	24	10	14	2	19	1	16	15	5	12	16	23	22	24	2	15	16	19	2	13	3	19	6	8	15	14	3	24	23	6	3	16	24	0	1	0	19	6	9	13	19	2	16	24	2	8	14	24	8	5	11	13	15	9	3	9	22	14	4	4	1	23	7	14	7	19	10	18	1	17	19	14	10	23	4	20	21	14	16	17	15	20	3	24	20	19	14	20	21	23	19	20	22	21	12	8	24	9	17	1	20	12	16	4	14	14	6	3	15	2	23	12	24	23	22	6	4	12	22	11	21	11	7	21	14	9	10	14	23	20	8	0	18	13	21	13	12	2	12	23	5	4	7	21	19	
10	2	1	11	22	12	20	0	9	13	8	16	18	23	18	22	16	15	23	18	19	7	13	6	23	0	10	19	4	12	1	3	11	16	7	18	12	21	3	9	12	2	13	22	6	21	18	11	22	5	7	2	3	1	18	18	5	16	1	20	8	12	22	1	20	5	0	14	15	15	10	18	1	23	0	12	4	6	10	1	24	12	19	9	10	6	13	18	6	18	10	3	22	8	2	10	16	20	13	16	16	10	7	20	17	20	13	23	17	4	6	22	21	11	7	15	13	3	23	21	2	6	10	24	1	4	24	22	18	6	10	4	21	1	5	3	15	23	1	2	2	19	11	4	23	13	1	2	6	1	18	13	2	18	1	20	24	5	14	24	2	21	10	15	15	9	7	1	10	4	19	3	11	9	0	20	2	23	9	12	9	10	10	1	2	10	17	13	21	18	18	3	10	13	13	20	2	10	10	20	
6	24	0	15	22	7	12	15	16	8	21	20	15	17	3	14	11	23	20	8	19	6	23	14	19	20	22	23	15	5	2	11	16	10	12	11	14	1	7	5	11	2	6	10	18	13	21	3	23	17	4	20	19	4	10	7	16	20	23	12	7	21	14	21	16	1	0	21	13	3	12	3	18	2	16	23	9	16	5	10	22	15	17	20	24	4	3	7	2	6	7	8	8	17	24	20	20	4	16	9	19	6	23	16	7	20	6	12	4	21	15	5	0	5	13	15	8	22	18	6	15	9	20	16	22	0	22	22	0	14	16	23	8	3	2	0	8	10	13	8	20	24	1	0	13	15	3	20	21	4	14	20	3	4	15	1	1	6	21	13	19	18	12	20	4	14	6	5	13	13	4	7	20	1	8	3	2	13	1	8	13	21	20	10	2	0	21	10	21	24	24	0	0	14	24	14	5	13	8	3	
0	12	1	10	19	3	1	20	21	7	2	10	6	22	6	8	9	2	4	23	9	19	3	11	1	19	24	5	9	1	1	10	11	3	7	1	5	9	9	2	11	19	9	18	23	11	10	18	7	0	6	5	16	9	23	21	19	12	16	24	13	4	19	17	22	23	5	0	15	2	7	21	23	12	2	5	9	15	14	13	18	1	24	4	15	15	16	24	12	14	9	13	14	5	16	7	24	0	9	9	11	15	11	20	22	13	19	3	12	15	17	14	24	2	14	2	6	9	10	12	0	8	18	21	7	10	12	13	16	24	13	14	3	10	6	14	8	14	3	5	1	22	12	13	20	14	9	14	11	15	21	22	14	19	14	6	10	4	22	10	11	2	17	9	2	24	19	13	19	22	0	10	19	21	8	23	9	14	0	14	2	12	13	13	22	12	21	10	19	0	2	22	9	5	2	23	17	1	23	24	
3	9	14	2	12	0	10	1	12	18	7	9	1	5	14	15	4	15	22	8	1	11	2	20	19	18	2	18	7	6	5	24	20	11	5	22	20	0	14	4	6	6	7	16	3	24	23	3	3	24	3	8	23	6	14	16	15	19	10	13	3	12	21	12	20	4	12	21	12	15	9	6	8	0	4	9	3	5	5	23	19	21	5	3	2	4	1	0	6	22	21	13	14	16	22	9	10	6	5	8	3	15	2	5	20	10	12	21	20	9	19	20	20	6	2	20	4	1	14	2	13	9	12	6	19	19	0	5	11	22	8	2	8	22	18	19	7	11	22	19	23	1	16	7	7	16	21	17	18	20	2	2	19	24	17	12	0	23	16	12	7	24	4	3	17	13	1	12	20	19	8	5	4	20	15	19	18	6	21	14	8	14	3	24	19	3	23	11	11	9	23	13	16	21	2	21	19	13	11	20	
22	14	22	10	4	13	5	12	4	19	17	11	14	12	0	14	18	21	24	17	6	9	18	13	20	15	20	2	2	5	3	23	12	17	23	4	14	24	16	13	0	12	2	19	22	19	19	14	10	18	19	1	12	7	15	11	10	21	4	20	2	18	24	0	2	11	1	12	0	2	21	22	6	9	1	8	19	19	4	12	24	23	11	19	8	16	21	5	18	20	9	12	7	14	15	24	14	21	24	20	1	22	12	7	8	23	20	5	17	21	16	18	2	7	12	10	18	1	13	12	8	7	16	23	1	4	7	14	10	13	19	20	5	14	23	9	1	6	20	20	24	16	9	11	21	3	10	21	20	2	8	20	9	17	14	6	20	2	2	12	8	15	16	16	0	6	7	15	21	0	17	24	3	17	7	18	22	12	3	10	13	14	18	14	10	24	22	21	23	0	19	4	19	23	1	16	23	8	8	7	
12	13	7	20	9	18	23	11	6	21	16	16	21	10	21	0	12	19	16	15	18	17	20	22	13	19	15	16	10	4	15	14	6	18	19	20	2	14	18	9	11	11	7	12	17	11	17	5	5	7	24	16	13	24	10	22	19	3	5	18	22	7	10	11	23	1	9	20	14	3	17	0	12	0	11	6	24	20	19	2	12	5	8	11	14	20	12	4	7	13	24	8	19	6	16	20	18	13	16	23	1	8	14	22	22	21	23	12	14	16	10	10	20	24	7	21	1	5	16	13	8	3	5	7	9	19	2	8	9	22	9	18	17	7	22	6	12	24	15	7	7	3	18	18	2	14	20	1	7	9	6	17	12	17	10	19	24	16	0	11	24	9	12	1	19	5	21	4	20	22	16	21	24	15	11	15	19	12	22	15	8	11	10	5	23	13	10	4	24	17	17	16	5	21	4	2	11	9	11	15	
15	17	9	22	9	13	1	6	16	23	20	7	10	20	21	10	7	14	3	10	13	23	21	2	4	18	21	8	20	2	5	11	8	3	11	10	6	10	19	20	2	15	4	10	15	21	3	14	15	8	19	15	23	10	3	20	9	3	2	18	23	21	15	6	18	13	15	18	7	21	12	7	22	22	16	12	1	1	11	17	11	22	18	7	10	6	19	19	23	15	20	13	23	6	16	13	2	20	22	14	6	13	21	12	9	17	4	10	17	2	19	19	20	0	17	8	1	19	19	18	7	11	0	5	20	22	6	16	3	11	13	23	17	6	6	2	5	14	23	10	15	14	19	13	5	0	11	23	0	6	22	5	12	10	0	19	14	12	19	18	3	13	24	5	6	23	19	15	16	15	7	3	19	8	19	13	14	17	3	16	10	4	14	17	23	24	6	10	6	23	15	21	19	19	23	3	14	13	4	11	
9	13	23	11	4	7	23	7	7	15	22	9	8	1	22	11	12	4	12	20	16	4	16	21	4	11	7	18	4	3	24	18	12	16	15	16	18	8	2	0	8	21	9	7	20	12	20	15	16	13	17	20	20	4	14	10	24	11	3	12	14	22	11	13	16	22	9	10	7	14	18	22	24	1	6	1	20	5	21	3	4	7	23	20	14	1	20	3	6	6	20	1	7	3	12	19	23	17	12	15	18	6	3	21	2	12	12	13	10	2	10	19	10	6	15	9	19	1	11	10	15	22	22	15	19	4	20	3	22	5	12	15	23	12	7	19	24	2	4	1	11	23	11	7	3	19	9	13	5	11	9	10	0	2	3	13	11	11	21	5	13	1	0	0	15	18	22	6	10	5	19	4	23	20	19	3	15	21	24	13	16	17	1	8	1	0	13	16	18	13	15	10	9	14	0	21	15	9	8	20	
14	24	20	21	17	20	19	15	15	2	11	3	23	5	21	24	14	14	7	1	24	1	0	1	8	15	14	12	16	24	19	21	4	0	4	10	14	3	18	23	6	15	1	6	17	15	17	6	3	4	20	6	13	18	13	4	22	15	3	13	10	4	1	13	10	13	21	12	11	24	12	4	6	4	5	7	17	15	8	16	13	22	19	24	18	10	12	19	23	16	4	1	14	17	18	21	23	9	3	2	2	20	17	3	17	4	17	23	12	23	5	17	6	7	0	13	20	1	21	15	19	10	14	10	19	9	2	18	20	24	11	11	5	1	17	14	5	13	8	6	20	11	10	16	1	16	16	7	0	15	8	9	7	2	7	8	16	1	5	23	16	9	12	9	15	7	14	1	22	19	6	15	5	4	21	18	6	20	23	3	15	5	8	11	20	13	15	21	19	21	18	23	12	4	5	19	24	3	1	23	
6	2	20	17	7	2	3	21	17	3	11	7	17	2	0	7	1	4	22	10	18	19	3	5	21	14	18	2	23	9	17	13	7	4	15	16	13	10	13	22	13	15	21	5	12	12	5	24	7	2	22	16	23	1	14	24	18	8	10	24	4	21	16	22	11	9	9	21	11	7	2	13	14	20	5	21	2	21	13	13	6	21	12	20	24	24	24	9	13	22	19	12	5	13	23	23	18	14	2	2	13	4	13	6	23	1	15	10	14	15	6	20	1	16	18	4	7	23	22	8	5	7	15	1	17	9	4	12	14	7	0	10	4	10	8	11	7	0	11	11	0	10	9	14	10	9	0	15	6	10	16	16	3	24	24	9	4	13	18	3	19	16	14	7	21	13	16	7	20	2	10	22	11	21	17	8	9	9	20	5	7	23	8	22	4	6	0	12	3	7	18	9	18	8	9	13	23	5	10	22	
1	7	6	23	21	18	15	10	14	15	23	11	19	5	16	15	16	20	6	22	0	21	23	12	6	15	8	6	18	2	5	3	2	3	2	5	4	22	8	4	1	19	8	3	0	24	2	3	10	1	7	9	8	17	23	16	15	11	14	24	14	1	10	18	10	20	3	16	9	8	18	14	8	24	6	9	8	3	21	13	16	22	1	24	11	7	23	20	15	7	8	11	18	22	1	7	1	1	22	14	8	2	10	14	10	24	1	17	24	13	22	21	3	24	14	4	20	6	23	22	11	3	4	22	12	16	22	5	11	6	3	14	24	6	17	23	18	5	10	23	5	6	19	0	0	8	6	18	18	6	14	13	20	19	20	19	1	11	12	19	14	7	17	15	1	2	16	7	5	14	4	7	5	11	22	15	1	18	14	21	12	1	8	6	21	9	7	0	14	11	24	2	21	18	19	0	10	22	1	1	
7	17	10	6	3	9	7	5	8	14	7	0	12	14	7	11	6	20	17	18	7	22	8	4	2	17	17	11	21	4	8	13	20	16	11	17	4	6	20	6	11	17	10	1	22	19	7	8	1	14	12	13	6	4	4	18	16	23	2	21	3	9	18	22	3	6	18	21	11	14	22	21	12	16	2	2	24	17	23	24	21	16	7	6	15	18	21	12	10	18	18	17	22	2	5	1	24	20	1	6	24	21	20	4	1	15	18	16	22	12	11	6	17	18	23	4	10	3	13	22	14	1	15	14	21	2	9	23	17	6	8	21	21	15	12	2	2	4	0	16	21	10	22	22	1	0	12	19	17	1	24	8	22	7	1	13	17	2	14	3	1	3	19	20	2	16	15	8	2	17	18	6	0	20	23	13	23	8	5	2	10	4	17	22	15	16	11	24	24	2	21	3	4	13	18	20	16	16	13	14	
0	2	0	1	10	4	0	15	19	1	14	7	15	9	23	17	11	19	11	15	8	23	3	9	19	5	19	17	13	15	10	4	7	20	2	21	4	23	8	10	12	7	9	0	5	14	16	13	12	23	1	12	8	21	19	1	0	11	20	19	15	10	24	12	20	24	12	24	8	19	18	24	11	14	11	4	3	20	14	3	10	1	6	1	11	22	3	3	12	4	21	17	21	4	21	15	24	5	23	23	22	10	20	9	13	3	1	3	4	4	1	1	7	13	11	0	5	9	2	14	7	20	3	9	1	0	7	12	12	21	9	18	20	16	22	9	1	18	12	11	7	22	5	17	16	13	5	12	2	16	9	2	24	13	4	4	1	6	5	24	19	17	23	14	1	9	0	15	18	19	8	3	5	7	22	7	14	16	7	22	12	4	8	6	15	24	15	17	16	4	9	19	13	5	1	1	13	15	22	15	
23	6	11	13	18	18	16	22	13	4	15	1	21	12	1	12	14	10	11	23	16	7	3	8	0	11	6	5	4	12	1	17	7	18	21	7	16	17	19	13	12	23	12	1	13	6	11	0	23	19	19	6	18	2	16	24	22	3	11	6	19	3	15	1	1	9	19	10	17	20	6	21	22	8	7	9	20	4	0	1	2	11	24	7	16	5	20	23	9	9	14	21	4	20	14	18	21	23	16	5	12	18	19	13	16	12	16	21	2	1	0	10	22	14	14	3	2	10	3	7	2	2	23	1	4	24	11	15	20	19	6	11	19	5	19	1	4	23	11	16	14	22	11	24	19	17	10	2	16	12	23	21	3	17	0	3	12	1	16	9	15	21	10	4	2	4	11	17	5	24	19	5	13	16	0	9	12	4	12	23	23	9	5	9	2	4	12	18	23	15	6	14	5	18	6	18	2	13	15	14	
4	9	23	11	4	11	3	2	11	19	0	17	14	1	18	11	0	4	7	23	4	6	24	16	5	12	3	21	7	9	21	17	18	14	11	12	17	12	23	10	8	23	11	18	3	16	21	11	10	22	12	1	21	20	9	20	15	22	15	14	7	20	12	23	6	14	1	23	6	2	8	13	10	18	12	21	0	8	20	15	6	3	13	20	15	2	17	5	22	7	12	10	14	2	14	22	9	23	16	15	23	15	20	12	10	18	0	3	20	9	12	2	0	6	21	6	1	1	19	18	24	13	18	1	14	14	20	4	8	22	13	18	21	13	18	2	12	4	2	24	24	5	12	19	15	7	9	20	19	16	9	4	7	4	14	14	19	17	17	2	18	5	24	23	1	11	3	2	8	21	2	4	22	7	2	13	10	20	0	4	7	3	20	4	17	8	10	12	14	24	9	21	18	7	17	1	14	1	17	24	
0	5	12	20	23	5	9	22	8	24	1	10	3	15	4	3	14	17	23	14	8	24	18	13	22	2	10	8	10	2	22	4	3	5	4	10	13	14	2	10	15	14	21	24	18	11	7	11	18	13	24	23	10	12	10	0	8	3	7	10	13	9	22	23	17	11	24	18	24	5	16	9	2	24	3	15	15	1	18	5	12	18	17	2	2	6	20	1	12	16	13	6	20	23	15	7	8	2	5	23	14	22	9	23	1	2	19	12	4	21	17	11	13	20	9	20	18	4	22	5	12	8	16	1	6	19	16	4	23	23	6	13	15	16	2	3	5	13	21	0	18	14	4	24	3	20	12	7	12	7	11	23	17	14	9	13	16	1	8	9	24	8	18	9	7	11	11	19	19	9	18	24	17	19	21	13	24	11	21	1	17	16	0	12	2	8	14	14	21	24	16	11	11	6	12	14	20	11	20	14	
10	10	21	13	10	8	3	14	5	22	10	23	11	10	18	24	1	2	10	14	16	22	12	21	17	7	16	18	10	22	6	1	6	24	2	4	3	1	4	13	12	2	8	3	23	23	15	9	11	24	7	3	22	6	5	24	15	14	12	17	4	3	13	15	22	24	8	17	2	23	18	15	22	11	0	5	7	12	7	12	17	18	18	7	6	12	3	21	12	20	13	15	5	11	5	12	11	22	19	8	14	1	12	21	1	24	2	24	15	15	1	23	12	17	15	8	12	7	2	12	4	10	11	3	15	12	11	18	10	22	21	14	19	13	15	4	22	10	10	19	24	19	2	5	5	18	22	0	6	8	18	18	22	6	6	3	11	20	6	5	21	17	5	6	21	16	5	8	0	22	1	2	9	17	4	17	14	10	21	8	5	10	11	6	11	21	2	20	19	2	6	18	6	13	17	15	22	18	23	22	
8	6	6	21	21	2	19	13	20	18	22	17	24	10	9	13	0	10	8	20	12	3	21	23	13	9	8	5	2	5	5	7	9	23	13	8	9	20	4	17	13	12	19	19	3	8	4	23	7	14	15	0	14	20	3	4	2	16	11	22	11	16	6	21	24	24	14	4	21	19	9	3	0	22	8	17	6	6	11	17	9	16	19	18	24	3	23	19	22	11	12	22	0	15	22	16	13	23	9	6	6	24	24	13	19	21	16	20	21	8	10	21	22	14	19	14	15	2	20	21	6	12	7	21	20	22	19	16	22	0	0	22	9	15	11	10	23	21	3	22	10	20	1	6	0	21	24	12	7	23	24	11	24	1	16	17	21	7	3	17	10	0	23	18	3	19	22	4	2	22	7	1	11	2	24	16	5	13	20	20	21	22	11	7	9	22	21	15	1	16	1	10	20	8	16	18	7	22	3	2	
6	18	23	17	8	15	16	16	12	7	24	4	3	7	22	2	5	14	6	6	7	0	7	8	11	23	1	6	16	6	17	5	23	14	0	15	12	23	3	16	10	11	9	14	21	14	18	9	18	2	9	14	13	11	7	19	23	11	2	23	24	11	22	12	1	6	18	24	8	16	7	22	22	21	5	8	20	8	3	10	16	2	2	21	14	5	7	23	14	23	2	19	0	24	18	17	2	6	13	5	3	13	15	12	9	24	19	4	16	4	22	11	3	21	11	19	6	13	2	20	23	6	11	3	10	15	22	10	23	13	1	3	5	10	10	11	18	22	17	1	1	20	15	13	19	4	17	8	9	19	11	7	5	17	22	18	20	0	20	3	24	20	4	23	21	5	16	12	8	5	17	10	17	1	14	13	18	12	7	20	17	10	15	3	23	6	8	14	22	3	16	3	1	6	24	1	7	22	2	7	
1	5	21	22	4	21	20	4	13	20	22	22	22	0	16	20	6	11	20	2	6	23	6	15	11	17	18	10	19	16	1	8	4	17	9	15	2	4	0	0	7	19	12	15	19	6	10	21	17	11	19	23	10	10	6	12	0	13	24	3	12	15	19	22	11	3	18	24	23	4	16	11	12	14	4	7	22	21	8	9	5	23	18	6	23	18	22	16	22	19	12	19	13	3	1	6	3	14	13	16	7	24	22	20	2	0	7	17	23	16	17	14	7	6	11	10	7	4	6	18	22	1	4	6	1	14	12	8	24	14	18	20	15	23	15	2	13	11	9	20	13	16	9	7	23	7	23	5	24	1	1	7	3	12	5	18	3	10	9	24	2	9	9	21	9	10	10	8	20	23	7	2	5	20	1	9	12	16	11	18	11	19	18	17	7	23	1	20	21	5	18	23	3	20	21	13	24	21	14	6	
6	24	24	6	13	7	2	10	22	8	8	11	2	22	12	2	13	18	5	9	6	18	8	19	6	6	16	24	20	21	5	12	18	20	17	8	0	7	15	22	11	2	7	2	7	0	6	15	10	21	15	16	6	15	13	20	24	17	15	17	6	2	1	13	14	5	21	20	3	3	10	3	24	5	5	21	10	21	14	2	24	22	7	7	21	20	15	8	11	19	15	11	16	7	14	18	14	12	3	11	7	5	1	7	20	14	5	4	18	5	21	8	20	24	11	6	1	6	10	9	4	15	22	9	7	8	23	5	0	15	10	7	24	1	17	7	16	16	12	22	13	24	3	21	21	22	16	18	16	23	13	22	1	1	22	24	10	3	2	24	15	4	20	22	13	5	10	2	19	13	17	4	3	4	4	3	15	23	15	10	14	1	8	16	15	9	6	3	7	19	17	21	14	7	14	24	8	10	21	6	
21	22	12	13	16	21	11	10	24	2	5	6	15	20	20	5	19	15	20	24	3	8	1	15	13	17	8	17	17	10	11	10	1	24	21	21	9	5	5	20	10	22	14	13	16	15	20	2	24	8	16	2	2	2	6	18	17	18	19	14	22	2	7	22	24	16	0	6	10	12	9	7	19	11	3	24	10	19	18	13	24	16	1	6	8	9	2	14	15	8	22	10	5	11	5	22	18	9	8	8	22	2	14	16	9	13	11	14	16	21	21	17	5	7	13	19	22	12	2	11	10	24	22	9	21	12	19	12	23	3	12	23	23	12	5	14	1	9	7	15	2	11	1	13	11	16	20	3	24	2	10	8	15	21	4	0	1	10	8	15	15	15	6	8	15	5	8	12	1	23	17	21	10	8	24	23	24	16	22	6	13	16	2	4	5	14	8	3	24	11	19	0	5	1	17	2	22	22	19	19	
4	18	23	7	6	5	0	13	12	19	21	10	16	24	18	18	18	12	7	0	17	24	23	5	19	6	3	2	21	7	1	14	15	20	10	7	5	24	5	20	6	5	4	4	6	19	18	15	2	12	1	4	9	9	4	18	17	15	0	16	10	7	9	23	1	23	21	15	23	17	9	3	22	15	10	11	8	23	5	5	17	2	23	11	2	5	17	19	22	5	3	7	14	18	18	17	16	8	3	6	23	9	0	19	14	7	10	13	20	12	24	22	12	8	10	4	21	2	8	13	20	14	8	1	4	17	21	15	1	22	8	17	18	5	9	17	24	5	4	2	14	11	14	18	20	22	6	20	16	18	17	23	6	23	20	4	3	6	1	4	7	3	21	16	22	12	9	20	2	20	1	24	12	0	6	18	11	2	9	10	13	24	3	19	12	2	23	6	7	17	12	21	24	1	4	6	20	12	19	22	
