300	10	5
11	32	90	87	23	61	87	97	14	59	
89	6	68	5	1	1	56	20	13	8	
63	19	17	80	99	18	92	75	58	87	
98	13	29	68	62	62	23	19	78	54	
21	9	35	70	6	66	70	92	88	38	
64	78	80	4	82	39	29	8	85	90	
75	25	99	46	41	43	63	29	98	78	
71	72	45	94	3	72	35	52	69	82	
77	47	66	11	54	86	53	85	87	41	
69	70	84	25	98	7	7	52	69	37	
84	8	40	1	19	96	35	52	4	95	
79	2	2	78	8	21	20	38	89	11	
78	75	48	75	79	77	13	18	31	57	
79	65	17	83	35	70	22	48	98	87	
54	36	51	63	93	19	95	53	6	40	
27	85	56	26	51	2	54	75	31	87	
64	77	13	30	23	88	72	97	80	47	
82	89	31	23	12	70	27	18	65	93	
44	79	69	70	21	67	24	74	99	24	
15	7	9	87	12	80	30	21	47	82	
68	45	94	5	72	18	58	4	23	80	
65	56	59	59	96	10	19	34	40	57	
2	36	97	53	7	26	39	98	63	80	
20	12	8	61	68	12	13	87	59	33	
54	76	73	91	71	86	57	27	44	23	
90	47	44	38	83	86	55	90	80	5	
41	83	27	52	61	66	55	25	84	11	
55	12	35	29	83	85	1	76	69	36	
37	83	90	77	8	60	49	52	90	35	
46	49	82	51	76	59	45	93	33	93	
17	74	59	77	28	26	15	59	63	60	
30	31	84	33	75	11	71	46	42	79	
1	76	61	21	2	16	45	71	21	38	
98	99	36	75	54	52	45	11	10	66	
73	73	2	95	21	39	7	50	9	47	
84	82	20	88	80	41	10	19	85	9	
94	48	70	61	65	21	97	40	42	88	
27	93	38	61	23	90	29	37	60	28	
91	23	67	58	26	5	75	63	15	12	
21	79	23	37	88	30	24	26	18	31	
22	23	54	65	64	79	2	66	34	17	
42	15	87	45	56	91	49	18	40	79	
21	53	43	75	6	75	19	91	29	17	
15	4	37	37	94	38	56	93	17	57	
12	29	73	14	61	92	86	49	61	83	
93	13	31	14	22	72	91	93	44	66	
94	25	60	14	83	11	76	4	15	76	
23	80	85	81	99	60	75	54	64	79	
85	11	73	24	42	72	93	29	75	80	
72	10	29	96	98	7	7	89	50	88	
36	13	45	37	23	45	90	29	88	30	
72	21	86	71	40	3	52	16	69	89	
1	83	30	12	41	83	44	9	97	73	
87	52	15	95	75	15	39	48	35	25	
57	25	59	92	82	98	76	80	52	45	
30	82	55	14	69	94	35	48	85	33	
94	22	80	88	40	26	86	84	95	77	
44	89	33	59	51	1	33	80	87	17	
32	63	31	23	73	37	61	16	12	64	
82	76	81	56	45	29	2	18	16	1	
4	82	50	97	67	57	41	31	46	66	
97	8	77	87	97	7	41	80	2	69	
69	11	64	20	91	54	20	36	83	89	
75	4	19	67	10	59	4	56	98	59	
79	67	58	86	72	46	27	16	85	30	
6	81	2	79	38	28	4	55	63	7	
67	73	49	17	43	98	98	19	86	2	
62	42	33	50	35	15	96	72	89	16	
84	33	12	13	2	69	75	51	43	57	
54	74	31	10	92	48	28	4	18	53	
57	45	41	22	57	43	23	92	25	11	
27	59	60	91	79	59	58	91	24	25	
81	18	98	5	50	46	33	92	68	65	
85	75	50	54	21	24	47	32	35	56	
33	15	52	78	82	73	90	50	54	62	
4	64	39	53	18	98	97	40	70	24	
10	29	46	32	3	2	54	59	45	63	
6	71	91	49	50	94	70	99	48	51	
75	12	5	76	82	41	61	91	41	63	
74	8	41	95	64	7	42	69	69	25	
42	46	94	42	68	85	78	12	85	55	
78	58	97	76	88	46	24	14	96	54	
46	90	89	85	99	31	25	13	97	50	
63	97	74	42	79	3	26	7	66	16	
42	81	28	7	99	4	91	44	25	70	
12	89	77	8	30	90	71	55	38	2	
94	44	8	43	26	77	61	28	27	2	
13	81	93	80	67	64	51	51	19	29	
91	61	23	37	93	13	83	37	86	51	
32	57	53	64	44	8	27	35	65	22	
29	73	92	64	47	15	86	31	27	80	
48	40	76	3	61	68	51	11	8	22	
23	60	59	99	90	30	85	26	53	59	
34	23	87	32	49	6	53	5	97	43	
88	70	32	1	81	67	84	90	4	16	
33	31	5	81	95	81	24	70	20	15	
31	53	36	9	52	96	99	31	11	28	
38	71	3	3	88	23	54	86	69	46	
2	53	62	32	6	74	34	89	65	25	
6	74	29	76	59	84	74	95	34	50	
65	27	62	21	29	73	14	96	88	53	
15	11	90	56	70	75	43	59	94	46	
23	43	70	89	66	53	15	96	99	69	
9	58	8	99	49	31	24	83	74	4	
27	17	44	94	17	66	2	98	82	15	
16	10	1	80	16	34	8	64	34	21	
68	62	58	33	77	4	99	75	43	47	
7	4	56	89	98	43	20	37	76	22	
35	79	58	68	4	7	18	57	64	48	
73	69	21	32	86	38	61	57	36	62	
36	84	20	44	11	41	47	34	38	30	
83	51	62	47	6	49	30	95	20	4	
94	5	7	88	94	47	68	20	90	36	
4	33	51	28	95	56	75	99	73	82	
6	18	84	77	69	77	64	10	76	35	
38	92	6	94	35	58	21	82	53	13	
44	77	66	63	35	18	87	54	76	55	
87	34	54	77	14	71	10	85	61	47	
38	20	65	32	48	34	75	94	30	21	
59	31	51	77	14	68	27	5	20	40	
89	55	21	73	13	2	75	93	82	46	
44	86	2	54	59	15	20	2	71	46	
49	61	78	74	82	90	55	89	65	48	
89	95	39	6	26	15	6	87	49	86	
34	96	83	90	56	53	54	16	69	35	
84	97	3	4	73	30	60	31	23	10	
87	15	67	90	92	76	77	11	55	46	
82	76	60	27	72	58	85	39	54	99	
87	30	5	66	10	62	81	65	49	72	
69	40	25	84	91	78	67	90	72	47	
81	93	96	77	98	94	26	21	70	46	
37	7	16	42	35	5	89	61	7	34	
66	49	71	31	7	45	75	95	26	36	
29	42	98	57	84	81	38	9	81	43	
87	15	50	68	40	86	9	1	55	31	
31	76	69	52	24	66	59	91	4	62	
79	55	86	51	22	74	13	72	14	45	
93	27	12	97	15	99	92	39	73	74	
18	13	4	12	68	34	49	62	5	31	
34	87	82	55	9	60	58	90	17	13	
5	33	47	4	14	54	22	98	54	33	
4	82	86	58	47	49	16	7	86	70	
64	80	91	60	42	97	77	94	15	61	
6	51	41	65	41	45	64	58	37	46	
54	60	95	15	63	27	56	79	14	41	
98	76	52	62	78	55	7	7	2	11	
95	52	59	22	95	88	99	54	26	85	
94	9	64	76	65	93	55	89	99	78	
13	65	72	3	84	14	66	32	73	62	
8	1	2	37	30	44	92	17	69	67	
62	26	6	40	6	91	50	81	56	24	
12	5	5	71	12	2	69	76	98	33	
89	10	44	88	29	98	44	18	98	18	
18	56	30	80	46	75	48	78	13	68	
63	19	6	4	34	6	47	64	16	5	
91	86	42	48	85	37	71	31	94	30	
30	20	34	30	87	53	69	33	4	65	
35	82	70	70	63	3	89	77	29	14	
29	58	33	6	73	39	21	40	20	37	
52	51	47	10	30	26	86	64	99	19	
36	45	21	86	65	86	37	18	5	54	
28	8	7	14	81	87	65	3	69	26	
64	26	56	38	63	36	38	23	75	38	
31	22	53	65	96	76	34	85	54	43	
64	63	41	39	49	47	69	12	52	16	
66	59	86	20	18	30	31	7	15	28	
2	13	31	15	10	38	11	82	61	90	
12	62	98	90	81	35	51	54	98	44	
11	19	71	36	69	51	20	50	55	84	
37	84	8	31	40	55	9	28	33	70	
25	38	79	40	81	81	88	55	4	31	
45	35	67	9	64	90	90	56	20	6	
84	95	2	72	35	49	67	85	99	65	
56	39	5	71	99	29	38	41	23	95	
95	87	55	17	95	46	51	87	26	87	
44	92	17	27	32	4	19	32	96	32	
75	36	91	22	71	45	84	62	38	35	
65	86	13	44	49	11	15	43	53	30	
48	3	92	84	95	20	68	28	94	51	
82	5	83	86	77	88	95	23	20	60	
99	85	20	92	35	28	15	17	88	79	
18	52	24	67	36	46	11	80	77	21	
91	89	51	98	10	24	69	39	47	77	
63	27	84	76	11	12	45	76	18	25	
34	88	14	23	23	62	17	20	99	69	
43	4	38	41	3	94	93	11	48	13	
89	90	42	49	5	51	86	76	17	36	
90	7	8	67	32	47	5	72	50	40	
48	10	76	24	60	6	6	55	17	74	
16	80	82	53	58	1	18	11	16	54	
24	64	41	16	19	68	84	65	30	93	
24	18	84	84	7	67	76	94	4	29	
10	97	91	46	85	65	84	37	29	16	
90	47	35	26	46	93	20	6	4	45	
55	32	95	53	88	31	85	51	7	28	
10	49	50	23	25	51	52	39	66	99	
22	21	5	23	4	23	14	16	3	13	11	24	8	0	24	7	21	13	21	7	16	9	3	7	15	13	19	17	9	23	4	3	24	1	12	14	9	14	23	10	10	10	23	16	4	7	7	4	11	2	1	22	16	14	16	19	4	13	11	2	21	13	7	22	24	3	5	13	12	1	13	3	1	15	9	5	12	10	16	16	22	5	15	14	3	10	24	18	8	11	8	4	11	16	15	6	20	0	6	2	5	11	24	14	11	17	2	19	19	22	13	2	20	15	22	21	4	11	5	22	17	0	19	16	14	17	11	23	22	8	13	2	23	21	16	10	11	18	11	20	10	5	3	18	8	18	14	15	20	8	24	20	12	17	7	17	16	6	20	15	1	7	9	14	6	12	17	1	11	9	3	1	19	0	8	15	1	12	11	4	0	21	19	21	5	12	16	18	24	0	13	18	16	15	3	22	15	17	21	21	5	0	24	16	6	24	18	15	0	13	15	2	19	22	19	7	22	24	21	15	23	17	1	15	11	17	12	23	13	21	18	24	2	11	3	3	2	23	17	12	20	23	6	8	24	8	21	3	4	8	2	10	20	5	13	11	19	11	9	18	8	11	12	9	19	5	21	6	16	18	6	21	8	12	22	3	13	7	16	8	23	8	19	17	22	10	22	5	6	11	20	19	11	3	5	22	13	9	17	5	
2	11	5	2	4	14	7	4	9	22	11	17	16	9	13	8	9	10	21	19	4	21	4	21	6	12	12	6	1	14	10	13	18	2	0	11	4	1	8	9	7	9	9	18	7	9	6	9	12	8	16	21	4	10	24	2	1	10	19	23	12	1	23	1	17	21	22	3	19	13	3	1	2	0	3	0	6	22	24	11	10	8	11	22	10	10	24	24	3	18	4	9	11	18	12	24	4	1	20	0	21	2	3	23	13	7	5	18	9	3	0	10	7	21	24	9	11	19	3	9	17	10	13	18	3	1	12	20	6	0	10	23	18	12	21	23	9	17	20	1	24	20	21	11	5	5	19	11	11	2	17	10	2	12	10	3	24	0	12	12	2	5	1	13	6	0	2	11	9	20	21	0	23	7	7	3	7	23	1	6	21	9	24	15	10	4	3	9	2	7	9	5	18	5	19	7	16	15	23	4	4	10	1	9	10	11	5	8	13	16	19	16	19	10	17	22	22	16	16	8	24	1	4	14	4	15	11	14	18	18	13	2	10	6	16	20	6	22	20	8	24	1	14	10	15	12	16	10	15	9	17	12	15	5	5	11	11	6	13	13	16	13	10	16	18	4	20	22	15	16	12	18	16	22	21	3	10	12	22	18	18	16	18	8	10	2	24	3	13	21	9	4	4	16	5	12	18	6	8	22	
4	12	20	10	11	2	18	6	12	22	19	17	7	1	22	4	8	19	4	5	9	11	20	9	9	10	21	18	23	13	16	2	3	18	16	17	8	15	0	1	19	19	19	15	9	6	1	1	18	21	17	15	20	24	15	22	22	16	11	19	22	3	2	12	0	7	0	4	4	12	6	17	16	20	15	1	22	23	20	24	11	13	19	17	20	15	4	5	22	22	7	9	2	10	14	24	23	14	4	19	21	24	16	2	23	8	5	22	23	23	11	19	21	14	17	0	5	13	13	18	21	4	24	15	0	16	18	8	12	18	15	22	5	6	6	3	22	3	18	10	9	3	2	2	16	9	3	15	19	1	15	19	21	4	6	22	1	8	1	1	17	12	0	3	0	16	18	11	8	16	14	6	4	12	9	10	4	22	21	19	8	14	22	8	8	3	3	2	15	24	13	15	0	1	8	11	1	17	13	14	11	1	8	9	5	4	21	2	2	19	21	4	15	14	18	8	8	21	19	6	3	7	2	6	10	8	17	6	1	22	18	19	24	21	20	0	8	8	16	7	15	3	11	21	7	16	2	15	6	21	16	21	21	24	5	3	8	19	11	4	17	21	5	8	2	8	1	21	8	7	18	2	11	18	2	2	4	12	16	19	24	3	10	19	4	20	5	2	16	11	4	5	18	8	13	6	9	9	8	22	
1	8	17	7	16	23	10	16	20	21	21	6	22	8	22	2	7	19	1	1	18	24	16	20	18	3	24	10	24	8	2	12	5	0	22	17	22	17	8	13	22	15	22	8	22	15	4	9	12	21	10	13	10	16	22	16	8	4	15	13	11	6	1	5	14	21	9	19	5	13	0	3	24	19	14	4	6	22	15	10	0	5	19	3	1	6	4	20	3	11	2	4	22	19	2	4	20	13	23	24	3	15	19	5	16	7	13	19	17	13	15	11	24	24	5	2	8	7	21	15	15	2	22	19	19	2	9	17	15	19	2	13	16	16	5	20	11	9	1	24	14	12	1	23	14	12	15	15	13	18	17	22	10	7	4	13	3	23	5	12	15	11	24	14	7	0	0	8	22	7	3	11	13	11	19	21	22	2	15	17	10	6	14	17	23	7	20	16	8	20	5	15	9	12	16	0	24	13	5	14	10	8	14	18	19	13	1	8	2	8	10	5	2	0	13	11	15	12	11	24	8	16	3	11	13	22	17	15	3	19	2	15	11	22	19	4	24	14	5	0	3	19	2	22	5	20	23	23	23	10	9	9	13	1	24	18	14	20	13	0	14	21	24	22	11	15	23	23	5	23	21	18	3	1	9	5	23	3	8	7	6	15	15	10	20	3	0	13	1	12	4	17	18	10	15	5	19	0	0	4	
3	13	22	19	24	24	18	15	19	22	11	23	24	17	23	14	11	18	15	7	10	4	13	22	10	20	20	17	19	20	14	17	19	1	8	19	18	9	6	7	22	17	8	17	9	12	21	4	7	5	12	19	2	8	2	21	21	23	18	21	18	21	23	6	16	13	10	15	8	5	23	8	17	19	3	19	19	20	12	10	13	12	12	2	14	11	2	14	21	5	15	12	24	0	4	11	20	19	16	14	15	13	8	17	6	20	7	14	12	15	21	7	24	3	18	17	4	2	12	20	16	18	24	19	18	6	2	18	16	4	19	8	11	12	19	2	24	7	10	24	17	23	12	15	20	7	13	9	7	23	1	8	22	4	16	5	5	18	3	9	4	14	17	20	18	7	8	3	21	2	10	5	14	22	20	2	16	17	10	7	6	20	3	15	19	19	13	15	16	14	14	10	18	15	14	8	5	7	18	7	5	20	7	17	9	18	21	7	17	16	4	23	7	15	20	1	22	11	20	6	4	1	6	22	5	8	18	14	17	22	13	22	24	15	10	10	5	19	11	13	13	4	17	2	18	5	0	21	10	15	23	15	22	14	22	14	24	13	19	13	23	15	21	0	11	4	6	12	4	10	1	3	6	16	6	24	18	19	7	3	21	7	12	15	23	14	21	3	21	11	13	13	16	1	16	16	10	23	13	12	
9	5	23	2	10	8	6	2	14	9	21	17	6	3	7	11	9	14	5	0	1	1	24	7	11	23	15	16	5	18	5	9	21	17	0	8	23	20	7	8	10	7	19	8	3	9	11	18	5	7	18	15	10	20	9	20	2	2	0	17	12	4	11	8	15	15	24	15	10	11	5	21	8	22	19	17	12	20	5	9	12	10	0	1	2	21	4	13	3	8	24	6	13	8	17	0	17	17	4	12	19	3	3	5	11	15	6	3	17	22	3	14	3	19	5	9	19	21	1	2	4	16	7	17	0	23	11	6	24	22	18	13	10	8	7	7	21	23	9	23	19	16	20	0	2	8	9	10	15	2	22	15	19	5	12	6	1	6	16	10	10	4	11	22	5	3	4	10	14	13	1	7	24	16	7	14	7	3	3	23	7	11	21	12	11	2	20	23	6	7	6	1	22	13	23	19	13	6	14	1	16	2	20	3	6	2	16	15	15	5	23	11	20	11	6	11	17	15	5	16	18	10	14	4	8	5	9	2	6	22	9	4	0	11	0	5	22	19	8	17	22	21	20	10	20	1	15	15	0	2	8	3	0	20	2	1	12	12	18	18	15	23	19	0	16	13	17	7	17	2	22	21	23	8	17	24	7	0	17	9	19	1	14	23	4	3	11	9	5	15	19	8	9	22	3	6	12	7	14	19	
21	1	3	9	14	2	1	7	18	12	13	15	11	23	1	13	16	16	15	2	6	3	21	10	20	19	2	19	9	20	4	1	5	4	2	24	12	13	5	6	4	11	7	9	8	12	14	3	10	5	17	15	7	12	4	6	15	5	9	23	4	8	15	7	20	16	24	15	11	8	4	15	23	6	11	3	20	9	18	20	22	8	2	13	3	10	13	3	23	11	2	9	18	2	21	13	11	6	8	16	4	2	15	1	0	24	15	18	4	11	19	15	0	1	9	22	10	14	12	1	11	8	11	0	20	12	12	15	5	7	19	19	5	16	0	24	19	4	16	8	18	15	16	6	3	0	7	3	19	19	9	21	5	6	24	5	4	0	22	8	17	19	5	1	7	20	11	17	0	4	15	10	17	22	3	10	1	11	21	22	19	24	4	8	20	7	9	17	14	4	2	3	23	5	20	21	0	15	21	9	1	17	22	20	6	10	15	15	2	6	9	6	2	4	15	0	8	0	11	10	17	16	22	13	13	18	22	23	21	1	19	24	17	5	23	19	16	9	5	2	0	20	5	15	5	11	4	8	6	15	11	19	5	5	20	17	11	3	24	8	10	7	13	9	5	17	12	19	0	1	19	1	2	3	2	17	16	0	24	13	14	24	15	11	18	17	1	19	4	16	22	12	5	14	4	5	7	19	14	17	
10	21	23	12	0	21	21	16	23	4	22	17	18	9	16	12	22	24	13	17	15	6	16	3	16	5	9	0	2	15	6	19	1	6	24	8	24	6	16	21	12	6	14	20	16	22	5	8	6	5	23	4	6	10	10	10	6	17	17	4	7	0	0	14	21	20	22	5	14	1	20	2	18	20	8	15	19	2	8	16	9	9	15	22	23	7	15	17	8	12	5	21	1	8	10	0	23	6	10	18	24	17	20	12	2	8	4	19	21	2	7	13	17	20	16	7	1	13	23	21	8	6	22	3	22	14	8	8	6	8	1	5	18	5	12	12	23	13	22	18	7	18	13	11	19	19	23	18	8	11	6	0	15	16	8	23	23	7	20	2	19	20	22	22	23	2	19	23	13	4	24	20	22	8	15	4	1	16	23	7	3	23	16	14	11	13	21	23	17	15	2	7	11	19	22	22	2	15	22	23	5	2	14	5	22	22	13	18	23	0	22	1	5	12	11	11	3	19	13	19	4	7	17	4	4	5	16	3	5	12	7	1	7	5	15	22	0	23	7	16	19	9	20	19	18	3	3	19	23	9	4	21	20	18	8	10	19	7	11	9	17	4	13	1	23	15	18	18	11	14	7	17	24	12	9	4	11	14	12	1	1	10	5	11	14	21	21	22	4	4	10	4	12	13	13	3	9	9	7	10	
23	15	0	1	20	2	24	19	13	1	11	4	17	1	22	16	21	4	13	0	3	6	6	0	1	4	9	20	20	19	9	12	13	7	6	4	15	1	18	24	14	11	5	6	24	14	3	11	13	20	15	9	10	23	11	4	4	6	7	24	8	3	18	7	23	16	23	21	15	9	13	24	17	5	5	22	2	10	14	17	23	13	18	1	18	18	6	21	6	12	20	21	3	20	23	3	3	3	7	8	1	2	21	21	11	8	1	23	3	22	14	23	22	15	17	7	22	6	14	23	0	6	17	24	5	9	3	24	17	21	17	3	3	10	2	12	22	13	14	17	3	17	7	17	16	0	13	21	13	5	0	8	20	11	22	7	16	9	8	20	17	14	20	1	1	13	4	15	13	24	20	16	2	10	11	8	0	4	12	18	7	9	24	17	8	16	14	24	12	13	4	9	13	12	11	7	22	19	20	21	8	12	2	18	2	20	15	0	3	5	23	8	20	16	12	12	20	22	2	15	16	16	1	5	5	15	18	12	19	16	12	16	18	13	20	6	0	17	1	18	19	20	16	9	15	1	10	3	23	0	2	5	4	15	0	21	3	9	23	11	19	16	9	6	16	1	20	19	22	0	16	10	1	7	12	22	9	15	6	19	20	5	9	24	23	9	24	13	4	21	12	11	23	9	6	20	11	18	24	6	
14	19	3	17	13	13	14	8	13	13	4	13	2	11	0	13	21	24	10	10	18	18	5	2	6	15	20	6	1	17	11	24	24	3	22	4	10	23	5	10	14	1	5	5	21	5	5	22	18	16	15	10	15	8	24	5	18	2	7	10	17	20	14	15	22	5	1	6	5	16	24	6	1	13	0	14	16	13	12	8	12	15	13	10	3	10	0	4	8	19	19	24	5	10	0	2	5	10	11	3	23	8	16	7	7	11	23	5	12	5	14	12	21	5	21	1	0	12	15	13	22	16	0	9	20	12	12	18	16	3	16	23	2	4	5	7	19	9	4	14	22	10	8	9	15	22	1	20	12	15	11	7	10	19	11	24	7	15	3	5	0	19	22	14	16	1	20	10	20	22	11	20	19	1	23	7	13	6	4	1	8	10	8	16	16	10	7	0	19	23	2	14	23	24	5	20	1	10	24	1	19	18	9	4	15	15	18	24	7	20	3	24	15	4	6	9	12	19	11	11	24	7	22	4	5	11	7	6	5	6	7	3	24	19	5	12	7	3	7	10	14	10	13	16	1	16	12	9	17	6	13	5	0	23	5	16	11	23	14	10	13	7	16	18	17	22	23	15	3	6	9	0	24	20	14	22	17	7	13	0	0	8	22	23	11	22	23	2	7	7	5	13	19	17	3	9	3	3	6	5	
0	5	1	11	5	23	8	12	5	4	1	23	5	14	14	6	10	17	5	20	8	12	1	19	7	6	24	22	13	14	14	17	6	22	13	19	18	19	12	24	13	21	24	5	23	15	10	14	10	11	8	16	3	14	18	3	22	10	19	13	2	11	1	11	14	18	7	10	5	11	12	18	6	14	10	3	23	5	20	3	11	22	22	15	5	17	12	11	19	4	6	18	23	2	14	15	6	17	23	3	2	4	14	2	7	2	17	10	18	6	2	24	24	8	17	3	2	3	9	10	17	3	8	11	5	19	16	5	24	11	10	23	22	5	13	2	4	20	11	4	1	14	4	2	0	18	16	23	5	4	4	12	20	11	6	21	24	2	16	2	23	4	19	8	1	23	1	17	19	19	10	18	9	7	16	5	22	15	2	4	2	6	6	3	20	24	9	14	8	14	13	23	19	18	9	2	0	20	9	16	12	12	15	21	7	13	23	1	13	0	9	6	1	23	22	11	19	0	6	11	6	22	2	9	15	12	19	6	3	11	14	17	5	4	6	15	6	11	4	23	7	16	3	24	12	19	23	14	8	14	21	18	18	21	18	17	1	11	18	9	20	13	10	5	5	15	20	10	21	10	2	7	24	21	7	13	19	13	0	9	13	6	2	2	20	6	16	4	3	4	5	6	9	18	10	13	7	3	23	1	
10	20	7	6	22	12	23	7	6	0	11	14	23	4	8	10	8	2	18	22	9	22	10	24	2	24	16	20	19	16	11	16	10	4	24	19	19	1	9	4	3	2	8	19	11	2	0	23	6	9	14	18	18	9	18	2	7	5	4	2	8	20	13	16	6	0	3	17	20	15	2	7	17	18	10	9	16	8	21	9	10	7	13	12	18	23	21	10	3	10	13	5	4	18	11	20	6	2	11	19	19	19	22	4	5	2	5	17	10	21	20	16	16	0	15	20	6	15	16	3	21	18	2	20	0	3	19	8	19	4	8	11	19	22	17	16	20	7	22	21	3	6	24	2	19	23	15	2	18	23	3	19	17	11	23	12	23	7	6	17	1	2	22	4	12	19	18	24	16	16	10	18	18	14	19	9	15	11	1	15	24	1	15	5	17	21	21	15	14	6	20	17	9	21	0	3	24	21	9	15	22	12	10	5	13	14	18	11	20	2	1	13	9	17	15	15	0	8	8	10	0	11	17	12	0	13	5	9	20	5	6	13	15	7	7	22	8	13	17	17	4	10	15	21	18	6	21	14	18	10	16	23	20	0	7	16	2	7	20	20	0	12	5	21	22	15	2	7	10	11	16	19	9	4	8	10	7	14	8	1	22	17	17	3	23	16	5	1	20	8	19	4	3	22	6	6	19	2	15	18	
